424;Penerapan Data mining pada Elearning untuk Mengukur Tingkat Pemahaman Mahasiswa dengan Algoritma Learning Vector Quantization;Data Mining;1;1
425;Perancangan Sistem Otomatisasi Persuratan Digital Dengan QRCode Otentikasi Berbasis Webservice;Keamanan Komputer dan Informasi;1;1
426;Implementasi APlikasi Android Kamus Bahasa Wolio Dengan metode Algoritma Raita;Data Mining;1;1
427;Implementasi Data mining dalam Menentukan Pola Pembelian Pakaian Muslim Menggunakan Naive Bayes Berbasis Web;Data Mining;1;1
428;Penerapan Metode Naive Bayes Penentuan Beasiswa Untuk Siswa Berprestasi Berbasis Web;Data Mining;1;1
429;SISTEM KLASIFIKASI DATA PENJUALAN SUKU CADANG UNTUK MENENTUKAN POLA PEMBELIAN HANDPHONE MENGGUNAKAN METODE NAÏVE BAYES;Artificial Intelligence;2;1
430;ANALISIS SENTIMEN KREDIT ONLINE PADA SOSIAL MEDIA TWITTER MENGGUNAKAN METODE LEXICON BASED;Artificial Intelligence;2;1
431;PERANCANGAN GPS TRACKER PADA HEWAN PELIHARAAN MENGGUNAKAN MIKROKONTROLER ARDUINO;Intelligent System and Control/IoT;2;1
432;PERANCANGAN SISTEM EVAKUASI DAN PEMBELAJARAN SISWA BERBASIS CLIENT-SERVER;Sistem Terdistribusi (Web Service);2;1
433;Sistem Pakar Diagnosa Kerusakan Transmisi Pada Motor dengan Metode Dempster Shafer Berbasis Web;Data Mining;1;1
434;Penerapan Metode K_Nearest Neighbor Dalam Penerapan Bantuan Bidikmisi Mahasiswa Pada Universitas Dipa Makassar;Data Mining;1;1
435;Perancangan Aplikasi Booking Service mobil dan spare part berbasis web;Sistem Terdistribusi (Web Service);2;1
436;Perancangan Sistem pengaduan Layanan Pendidikan Dengan Metode Term Frequency — Inverse Document Frequency (TF-IDF) Berbasis Android;Data Mining;1;1
437;Implementasi Metode Case-Based Reasoning dan Certainty Factor untuk Diagnosis dini masalah stunting Anak;Data Mining;1;1
438;Perancangan APlikasi Tracer Study Alumni Undipa dengan Visualisasi MPAndroid Chart Berbasis Android;Sistem Terdistribusi (Web Service);2;1
439;Perancangan Aplikasi Smart Service Kendaraan Berbasis Mobile DI PT. Indomarco Prismatama;E-Commerce;1;1
440;Sistem Penentuan Kelayakan Limbah Bahan Berbahaya dan Beracun (B3) Dengan Metode Classification And Regression (CART) Berbasis Web;Data Mining;1;1
441;Pengembangan Aplikasi Monitoring Dan Kontrol Smarthome Berbasis Android Terintegrasi Bot Telegram Sebagai Notifikasi;Intelligent System and Control/IoT;2;1
442;Implementasi Penyiram Tanaman dan Pemberian Pupuk Otomatis Pada Tanaman Bawang merah Berbasis Android;Intelligent System and Control/IoT;2;1
443;Implementasi Hybrid Scheme Menggunakan Algoritma Twofish Rebalanced CRT Rivest-Shamir-Adleman Pada Keamanan Data berbasis Android;Keamanan Komputer dan Informasi;2;1
444;Perancangan Aplikasi Pengaduan layanan Dengan Algoritma Quick short berbasis android;Sistem Terdistribusi (Web Service);2;1
445;Implementasi Aplikasi Pengelolaan Data Travel Umroh dan Haji Berbasis Mobile;Sistem Terdistribusi (Web Service);2;1
446;Implementasi Metode Multi - Attribute Border Approximation Area Comparison Pada Sistem Penunjang Keputusan Penentuan Bibit Sapi Unggul Berbasis Web;Sistem Pendukung Keputusan;1;1
447;Perancangan Aplikasi Pelayanan Pernikahan Berbasis Android Pada Kantor Urusan Agama (KUA) Kecamatan Pulau Haruku;Sistem Terdistribusi (Web Service);1;1
448;Perancangan Sistem Pendukung Keputusan Distribusi Bantuan Pertanian Dengan Metode Preference Selection Index Berbasis Web;Sistem Pendukung Keputusan;1;1
449;Penerapan Aplikasi Pengajuan Sengketa Informasi dan Jadwal Sidang Sengketa Informasi Berbasis Mobile;Sistem Terdistribusi (Web Service);2;1
450;Sistem Prediksi Penjualan PRoduk Olahan Beku Menggunakan Metode Classification And Regression Trees Berbasis Web;Data Mining;1;1
451;APLIKASI MOBILE CROSS PLATFORM UNTUK PEMUSATAN AKSES INFORMASI KAJIAN ISLAM YANG TERINTEGRASI DENGAN GOOGLE MAPS;Sistem Terdistribusi (Web Service);2;1
452;PERANCANGAN SISTEM PUSAT INFORMASI LOWONGAN PEKERJAAN MENGGUNAKAN WEB SCRAPING BERBASIS WEB;Sistem Terdistribusi (Web Service);2;1
453;PENERAPAN ANALISIS SENTIMEN PADA ULASAN GOOGLE PLAY APLIKASI MOBILE PEDULILINDUNGI MENGGUNAKAN METODE K-NEAREST NEIGHBOR;Artificial Intelligence;2;1
454;SISTEM MONITORING DAN EVALUASI KINERJA PADA KANTOR PENGADILAN NEGERI MAKASSAR BERBASIS WEB SERVICE;Sistem Terdistribusi (Web Service);2;1
455;SISTEM TANGGAP DARURAT PROBLEM JARINGAN DAN BACKUP ROUTE GATEWAY PT. SYNERGY UTILITY NETWORK MENGGUNAKAN VRRP DENGAN NETWACTH PADA ROUTER;Perancangan dan Optimasi Jaringan Komputer;2;1
456;IMPLEMENTASI WEB SERVICE SEBAGAI LAYANAN INFORMASI TERPUSAT DI ORGANISASI MASYARAKAT NON PROFIT;Sistem Terdistribusi (Web Service);2;1
457;PERANCANGAN APLIKASI PENDETEKSI PLAT NOMOR KENDARAAN KADALUARSA MENGGUNAKAN IMAGE PROCESSING;Artificial Intelligence;2;1
458;PERANCANGAN ALARM GETAR BERBASIS ARDUINO UNO TANPA GELOMBANG ELEKTROMAGNETIK BAGI DISABILITAS TUNA TUNGU;Intelligent System and Control/IoT;2;1
459;SIMULASI OPTICAL CHARACTER RECOGNITION (OCR) PADA KENDARAAN BERMOTOR UNTUK VERIFIKASI KEHILANGAN STRUK PARKIR;Artificial Intelligence;2;1
460;RANCANG BANGUN APLIKASI PENCARIAN DAN PEMESANAN JASA MAKEUP ARTIS BERBASIS WEB SERVICE;Sistem Terdistribusi (Web Service);2;1
461;IMPLEMENTASI CHRONOLOGY SYSTEM DALAM PERANCANGAN PENGELOLAAN PEMINJAMAN DAN INVENTARIS BARANG PADA KANTOR WALIKOTA MAKASSAR DI BIDANG ASET BERBASIS WEB;Sistem Terdistribusi (Web Service);2;1
462;IMPLEMENTASI METODE DBSCAN UNTUK MEMETAKAN SEBARAN PENYAKIT GIGI DAN MULUT DI KOTA MAKASSAR;Artificial Intelligence;2;1
463;PERANCANGAN APLIKASI PELAPORAN DUGAAN PELANGGARAN PEMILU PADA BAWASLU PROVINSI SULAWESI SELATAN BERBASIS WEB SERVICE;Sistem Terdistribusi (Web Service);2;1
464;PERANCANGAN APLIKASI KEAMANAN DATA FILE TEKS MENGGUNAKAN ALGORITMA RIVEST CODE 2 (RC2);Keamanan Komputer dan Informasi;2;1
465;IMPLEMENTASI HIERARCHIAL CLUSTERING PADA APLIKASI REKOMENDASI LAPTOP BERBASIS WEB;Artificial Intelligence;2;1
466;PERANCANGAN SIMULASI TEST PAULI UNTUK MENGUJI TINGKAT KONSISTENSI MENGGUNAKAN ALGORITMA FISHER YATES SHUFFLE BERBASIS ANDROID;Artificial Intelligence;2;1
467;ANALISIS KORELASI SENTIMEN DAN TOPIK LIRIK TERHADAP POPULARITAS LAGU MENGGUNAKAN NATURAL LANGUAGE PROCESING;Artificial Intelligence;2;1
468;PERANCANGAN APLIKASI PEMESANAN MENU MAKANAN BERBASIS WEB MENGGUNAKAN QR CODE PADA RESTORAN MALEBBIE KABUPATEN BONE;Sistem Terdistribusi (Web Service);2;1
469;SISTEM SELEKSI MANAJER MENGGUNAKAN ALGORITMA ADDITIVE RATIO ASSESMENT (ARAS) BERBASIS WEB;Artificial Intelligence;2;1
470;PERANCANGAN ALAT MONITORING KARBON DIOKSIDA (CO2) PADA RUANGAN BERBASIS ARDUINO;Intelligent System and Control/IoT;2;1
471;PEMBUATAN APLIKASI ICARE AMBULANCE DALAM MANAJEMEN AMBULANCE BERBASIS WEB SERVICE;Sistem Terdistribusi (Web Service);2;1
472;PERANCANGAN GAME EDUKASI PEMBELAJARAN SOAL ARITMATIKA SEKOLAH DASAR MENGGUNAKAN ALGORITMA FISHER-YATES SHUFFLE BERBASIS ANDROID;Artificial Intelligence;2;1
473;SISTEM PENDUKUNG KEPUTUSAN MENENTUKAN PRODUK PERLENGKAPAN BAYI TERLARIS DENGAN METODE VISEKRITERIJUMSKO KOMPROMISNO RANGIRANJE BERBASIS WEB;Sistem Pendukung Keputusan;1;1
474;PENGEMBANGAN SISTEM TERINTEGRASI PADA PENGELOLLAN DATA PEGAWAI BERBASIS WEB;Sistem Terdistribusi (Web Service);1;1
475;IMPLEMENTASI METODE AHP DAN SAW UNTUK MENGUKUR TINGKAT PELAYANAN PADA PUSKESMAS PAMBOANG BERBASIS WEB;Sistem Pendukung Keputusan;1;1
476;PERANCANGAN APLIKASI LAYANAN KEPEGAWAIAN DAERAH PEMROV. SULSEL BERBASIS JARINGAN WLAN MENGGUNAKAN INFRASTRUKTUR AD-HOC;Perancangan dan Optimasi Jaringan Komputer;2;1
477;IMPLEMENTASI MODSECURITY DAN REVERSE PROXY UNTUK PENCEGAHAN DDoS ATTACK PADA WEB SERVER;Keamanan Komputer dan Informasi;2;1
478;PERANCANGAN INFORMATION RETRIEVER (IR) MENGGUNAKAN METODE GENERALIZED VECTOR SPACE MODEL (SVM);Artificial Intelligence;2;1
479;PERANCANGAN APLIKASI PENGACAKAN SOAL UJIAN SEMESTER MENGGUNAKAN METODE LINEAR CONGRUENT;Artificial Intelligence;2;1
480;PREDIKSI JUMLAH CALON MAHASISWA BARU MENGGUNAKAN METODE FUZZY LOGIC;Artificial Intelligence;2;1
481;PERANCANGAN SENTRA PELAYANAN KEPOLISIAN TERPADU (SPKT) MENGGUNAKAN WEB SERVICE;Sistem Terdistribusi (Web Service);2;1
482;PERANCANGAN TEMPAT SAMPAH PINTAR MENGGUNAKAN TELEGRAM MESSENGER BOT;Intelligent System and Control/IoT;2;1
483;PENERAPAN SISTEM PELAYANAN ADMINISTRASI TERPADU (PATEN) BERBASIS WEB PADA KANTOR KECAMATAN POLEWALI;Sistem Terdistribusi (Web Service);1;1
484;IMPLEMENTASI METODE FUZZY TSUKAMOTO UNTUK DETEKSI STUNTING PADA BALITA BERBASIS WEB;Artificial Intelligence;1;1
485;PENERAPAN APLIKASI E-LEARNING UNTUK PUSTAWAN DAN GoLib pada CV Perpustakawan Indonesia Timur Berbasis Web;E-Bisnis;1;1
486;SISTEM REKOMENDASI PERAWATAN WAJAH BERDASARKAN JENIS KULIT MENGGUNAKAN METODE CERTAINTY FACTOR BERBASIS WEB;Sistem Pendukung Keputusan;1;1
487;PERANCANGAN APLIKASI MANAJEMEN PEMELIHARAAN ALAT BONGKAR MUAT BERBASIS WEB PADA PT. PELINDO (PERSERO) CABANG MNP;E-Bisnis;1;1
488;PERBANDINGAN ALGORITMA K-MEANS DAN NAIVE BAYES DALAM KLASIFIKASI KARAKTERISTIK KEPRIBADIAN SISWA BERBASIS WEB;Data Mining;1;1
489;PENERAPAN APLIKASI PENGELOLAAN KEUANGAN PADA PT. TIGA BINTANG GRIYASARANA BERBASIS WEB;E-Bisnis;1;1
490;EVALUASI MEDIA INFORMASI DALAM MELAKUKAN PENCARIAN LOKASI TEMPAT SERVICE ELEKTRONIK;Sistem Pendukung Keputusan;1;1
491;PENERAPAN SISTEM PENGAJUAN IZIN PENELITIAN BERBASIS WEB PADA BADAN KESATUAN DAN POLITIK KOTA MAKASSAR;Sistem Terdistribusi (Web Service);1;1
492;IMPLEMENTASI METODE ADDITIVE RATIO ASSESSMENT (ARAS) PADA PEMBERIAN INSENTIF DI RAMAYANA PANAKUKANG BERBASIS WEB;Sistem Pendukung Keputusan;1;1
493;IMPLEMENTASI DAN INTEGRASI SISTEM INFORMASI PELAPORAN PADA PERUM DAMRI MAKASSAR BERBASIS WEB;E-Bisnis;1;1
494;PENERAPAN METODE ANALYTICAL HIERARCHY PROCESS PADA EVALUASI TATA KELOLA TEKNOLOGI INFORMASI BERBASIS WEB;Sistem Pendukung Keputusan;1;1
495;IMPLEMENTASI SISTEM KONTROL KEAMANAN SEPEDA MOTOR BERBASIS INTERNET OF THINGS INTEGRASI KOMUNIKASI SELULER MENGGUNAKAN REPORT ACTIVITY PADA ANDROID;Intelligent System and Control/IoT;2;1
496;IMPLEMENTASI DATA MINING PADA PENENTUAN JUDUL BUKU YANG BANYAK TERJUAL DENGAN ALGORITMA FP-GROWTH BERBASIS WEB;Artificial Intelligence;2;1
497;PERANCANGAN SISTEM PENCARIAN ISTILAH MEDIS DENGAN SPEECH RECOGNITION DAN METODE LINEAR SEARCH BEBRBASIS WEB;Artificial Intelligence;2;1
498;PROTOTYPE SISTEM MONITORING DAN PENGENDALIAN KUALITAS AIR PADA PEMBUDIDAYAAN IKAN CUPANG BERBASIS MIKROKONTROLER;Intelligent System and Control/IoT;2;1
499;MANAJEMEN DISTRIBUSI BANDWIDTH JALUR KONEKSI INTERNET DENGAN METODE PCC LOAD BALANCE DAN PROXY SERVER PADA RSU THALIA IRHAM GOWA;Perancangan dan Optimasi Jaringan Komputer;2;1
500;ANALISIS PERBANDINGAN PENERAPAN PERFORNAMCE ROUTING (PFR) DAN POLICY BASED ROUTING (PBR) PADA JARINGAN LOAD BALANCING;Perancangan dan Optimasi Jaringan Komputer;2;1
501;RANCANG BANGUN APLIKASI PENYEDIAAN JASA TENAGA KERJA (Studi Kasus : PT. DHARMA AGUNG MAKMUR) BERBASIS WEB SERVICE;Sistem Terdistribusi (Web Service);2;1
502;SISTEM PAKAR DETEKSI KERUSAKAN MESIN POMPA AIR MENGGUNAKAN METODE DEMSTER SHAFER BERBASIS ANDROID;Artificial Intelligence;2;1
503;APLIKASI PENGELOLAAN WISATAWAN DAN PENGENALAN OBJEK WISATA SULAWESI SELATAN BERBASIS WEB SERVICE;Sistem Terdistribusi (Web Service);2;1
504;PERANCANGAN GAME EDUKASI SEJARAH KERAJAAAN ISLAM MALUKU SEBAGAI MEDIA PEMBELAJARAN BERBASIS WEB;Artificial Intelligence;2;1
505;RANCANG BANGUN SISTEM JARINGAN MENGGUNAKAN MIKROTIK PADA DESA TARENGGE KECAMATAN WOTU KABUPATEN LUWUK TIMUR;Perancangan dan Optimasi Jaringan Komputer;2;1
506;PERANCANGAN APLIKASI PENYIMPANAN DAN PENCARIAN BERKAS MENGGUNAKAN ALGORITMA KMP BERBASIS WEB PADA DINAS PARIWISATA KOTA MAKASSAR;Sistem Terdistribusi (Web Service);2;1
507;SISTEM KEAMANAN RUANG PRIVATE DENGAN PENGUNCIAN HYBRID BERBASIS ESP32 DAN ANDROID;Intelligent System and Control/IoT;2;1
508;PERANCANGAN APLIKASI ARSIP INDUK LANGGANAN (AIL) PADA UNIT LAYANAN PELANGGAN PT. PLN (PERSERO) RAYON PANAKKUKANG;Sistem Terdistribusi (Web Service);2;1
509;PERANCANGAN APLIKASI UNTUK REKOMENDASI TIPE MOTOR CALON PELANGGAN DENGAN METODE PREFERENCE SELECTION INDEX BERBASIS WEB SERVICE;Sistem Pendukung Keputusan;2;1
510;ANALISI FAKTOR PEMILIHAN APLIKASI MEDIA SOSIAL APADA KALANGAN REMAJA DENGAN METODE FUZZY - AHP;Artificial Intelligence;2;1
511;IMPLEMENTASI DATA MINING PENYEBAB MENURUNNYA MINAT BELAJAR SISWA DENGAN METODE NAIVE BAYES;Artificial Intelligence;2;1
512;IMPLEMENTASI DATA MINING UNTUK MENINGKATKAN PENJUALAN DENGAN ALGORITMA HASH-BASED PADA TOKO KRISNA MART;Artificial Intelligence;2;1
513;PERANCANGAN APLIKASI PEMANTAUAN PAJAK KENDARAAN DINAS BERBASIS WEB DI DINAS PEKERJAAN UMUM KOTA MAKASSAR DENGAN METODE BUBBLE SORT;Sistem Terdistribusi (Web Service);2;1
514;PERANCANGAN APLIKASI INVENTORY CONTROL DI BALAI BESAR KARANTINAN PERTANIAN MENGGUNAKAN ALGORITMA NAIVE BAYES BERBASIS WEB;Artificial Intelligence;2;1
515;PERANCANGAN DAN PEMBUATAN APLIKASI RENUNGAN DAN TATA IBADAH GEREJA HURIA KRISTEN BATAK INDONESIA MAKASSAR BERBASIS WEB SERVICE;Sistem Terdistribusi (Web Service);2;1
516;RANCANG BANGUN APLIKASI PEMBELAJARAN AGAMA ISLAM UNTUK ANAK USIA DINI BERBBASIS WEB;Sistem Terdistribusi (Web Service);2;1
517;IMPLEMENTASI ALGORITMA K-MEANS UNTUK APLIKASI PENGENALAN KARAKTERISTIK TRANSAKSI CUSTOMER BERBASIS WEB PADA ALFAMART;Data Mining;1;1
518;PERANCANGAN APLIKASI PEMILIHAN JENIS IKAN KOI DENGAN METODE RANDOM FOREST BERBASIS WEB;Sistem Pendukung Keputusan;1;1
519;APLIKASI RESPONSIVITAS PERBAIKAN JALAN RUSAK DENGAN METODE PERBANDINGAN EKSPONENSIAL BERBASIS WEB;Sistem Pendukung Keputusan;1;1
520;APLIKASI SISTEM PENDUKUNG KEPUTUSAN PENERIMA BEASISWA BERBASIS WEB DENGAN METODE ANALYTICAL HIERARCHY PROCESS (AHP) DAN WEIGHT PRODUCT;Sistem Pendukung Keputusan;1;1
521;PENERAPAN APLIKASI PENILAIAN PELAKSANAAN DIKLAT BERBASIS WEB DENGAN METODE RATING SCALE PADA BALAI DIKLAT INDUSTRI MAKASSAR;Sistem Pendukung Keputusan;1;1
522;APLIKASI PENCARIAN LOKASI TERDEKAT MAKANAN KHAS MAKASSAR SECARA REAL TIME DENGAN METODE ALGORITMA DIJKSTRA;E-Bisnis;1;1
523;SISTEM PENDUKUNG KEPUTUSAN PENENTUAN PENERIMAAN BANTUAN SOSIAL MENGGUNAKAN METODE PREFERENCE SELECTION INDEX BERBASIS WEB;Sistem Pendukung Keputusan;1;1
524;PERANCANGAN APLIKASI LAYANAN APOTEK ASSYIFA MEDIKA BERBASIS ANDROID;E-Bisnis;1;1
525;PENERAPAN METODE GEOFENCING UNTUK APLIKASI ABSENSI BERBASIS ANDROID;Sistem Terdistribusi (Web Service);1;1
526;ANALISIS WEBSITE BERITA ONLINE DI SULAWESI SELATAN MENGGUNAKAN METODE USABILITY TESTING DENGAN HEURISTIC EVALUTION;Data Analyst;1;1
527;RANCANG BANGUN GAME EDUKASI BAHASA PEMROGRAMAN JAVA MENGGUNAKAN PYGAME;Artificial Intelligence;2;1
528;PEMBUATAN APLIKASI TANGGAP DARURAT SECARA REAL TIME BERBASIS WEB SERVICE;Sistem Terdistribusi (Web Service);2;1
529;ANALISIS PENYEBAB GANGGUAN JARINGAN KOMPUTER PADA KANTOR POLDA SULAWESI SELATAN;Perancangan dan Optimasi Jaringan Komputer;2;1
530;IMPLEMENTASI ALGORITMA GREEDY PENENTUAN RUTE TERDEKAT PENGIRIMAN KOPI SETIA ANTAR WARUNG KOPI DI KOTA MAKASSAR BERBASIS MOBILE;Artificial Intelligence;2;1
531;PERANCANGAN APLIKASI PENENTUAN LOKASI UKM INTERNAL DAN EKSTERNAL MENGGUNAKAN ALGOTIRMA SEMUT DI UNIVERSITAS DIPA MAKASSAR BERBASIS ANDROID;Artificial Intelligence;2;1
532;PERANCANGAN APLIKASI KLASIFIKASI KUALITAS BAWANG MENGGUNAKAN METODE DEEPLEARNING NEURAL NETWORKS;Artificial Intelligence;2;1
533;APLIKASI WARTA JEMAAT GPDI EL-SADDAI MAKASSAR BERBASIS BEB SERVICE MENGGUNAKAN ALGORITMA GENETIKA;Artificial Intelligence;2;1
534;RANCANG BANGUN SISTEM INFORMASI ASTROLOGI UNTUK KEGIATAN ADAT BUGIS BERBASIS WEB;Sistem Terdistribusi (Web Service);2;1
535;PERANCANGAN PROTOTIPE ALAT HITUNG BELANJA OTOMATIS PADA TROLI MENGGUNAKAN ARDUINO;Intelligent System and Control/IoT;2;1
536;APLIKASI PENYEDIA JASA PELAYANAN SERVICE AIR CONDITIONER (AC) BERBASIS WEB SERVICE;Sistem Terdistribusi (Web Service);2;1
537;PERANCANGAN ALAT SORTASI KEMATANGAN BUAH ALPUKAT MENGGUNAKAN SENSOR TCS3200;Intelligent System and Control/IoT;2;1
538;RANCANG BANGUN APLIKASI KATALOG AUGMENTED REALITY DESAIN SETUP RUANG KERJA MINIMALIS BERBASIS ANDROID;Artificial Intelligence;2;1
539;APLIKASI PENDATAAN KELEBIHAN JAM MENGAJAR (KJM) WIDYAISWARA PADA KANTOR BALAI DIKLAT KEAGAMAAN MAKASSAR BERBASIS WEB;Sistem Terdistribusi (Web Service);2;1
540;VISUALISASI 3D INTERAKTIF DESAIN ARSITEKTUR PERPUSTAKAAN PROVINSI SULAWESI SELATAN MENGGUNAKAN APLIKASI UNITY3D DAN SKETCHUP;Intelligent System and Control/IoT;2;1
541;SIMULASI PENERAPAN EDGE DETECTION (PENDETEKSI TEPI) MENGGUNAKAN ALGORITMA CANNY UNTUK MONITORING PERTUMBUHAM KELAPA SAWIT;Artificial Intelligence;2;1
542;PENGGUNAAN DATA MINING DENGAN ALGORITMA GENERAL REGRESSION NEURAL NETWORK (GRNN) UNTUK PREDIKSI PENJUALAN KACA;Artificial Intelligence;2;1
543;APLIKASI PEMBELAJARAN BAHASA ISYARAT DAN EVALUASI BERBASIS ANDROID;Artificial Intelligence;2;1
544;PENERAPAN DATA MINING UNTUK PREDIKSI KUALITAS SPERMA DENGAN MEDOTE NAÏVE BAYES BERBASIS WEB;Artificial Intelligence;2;1
545;SIMULASI PENERAPAN ARSITEKTUR MICROSERVICES UNTUK SISTEM ABSENSI SISWA BERBASIS QR CODE;Sistem Terdistribusi (Web Service);2;1
546;SIMULASI IMPLEMENTASI METODE SUPPORT VECTOR MACHINE (SVM) UNTUK KLASIFIKASI PENYAKIT AUTISME PADA TUMBUH KEMBANG ANAK;Artificial Intelligence;2;1
547;IMPLEMENTASI RESTFULL WEB SERVICE PADA APLIKASI PERSEDIAAN DAN PEMESANAN PAKAN TERNAK;Sistem Terdistribusi (Web Service);2;1
548;IMPLEMENTASI INTERNET of THINGS UNTUK TELECONTROL JEMURAN OTOMATIS MENGGUNAKAN TELEGRAM MESSENGER BOT DAN NODEMCU ESP8266;Intelligent System and Control/IoT;2;1
549;IMPLEMENTASI SISTEM PAKAR UNTUK MENDETEKSI JENIS NARKOBA YANG DIKONSUMSI DENGAN METODE NAÏVE BAYES BERBASIS WEB;Artificial Intelligence;2;1
550;PERANCANGAN APLIKASI REKOMENDASI JURUSAN BAGI CALON MAHASISWA BERDASARKAN NILAI UAS MENGGUNAKAN FUZZY TSUKAMOTO;Artificial Intelligence;2;1
551;PERANCANGAN APLIKASI KOPERASI SIMPAN PINJAM PADA KSP HOKI PRATAMA SYARIAH BERBASIS WEB DENGAN METODE K-NEAREST NEIGHBOR;E-Bisnis;1;1
552;PERANCANGAN SISTEM PENUNJANG KEPUTUSAN PENILAIAN KEPALA SEKOLAH PADA DINAS PENDIDIKAN KAB. TANA TORAJA MENGGUNAKAN METODE MULTI FACTOR EVALUTION PROCESS;Sistem Pendukung Keputusan;1;1
553;PENERAPAN APLIKASI KEPUASAN PENGGUNA PLN MOBILE MENGGUNAKAN METODE K-NEAREST NEIGHBOR PADA PT. PLN (PERSERO) UIKL SULAWESI;Data Mining;1;1
554;PENERAPAN APLIKASI CUSTOMER RELATIONSHIP MANAGEMENT (CRM) BERBASIS WEB PADA CITRA COSMETIC;E-Bisnis;1;1
555;PENERAPAN APLIKASI PENATA LAYANAN PADA GEREJA TORAJA JEMAAT TAMALANREA BERBASIS MOBILE;Sistem Terdistribusi (Web Service);1;1
556;PERANCANGAN APLIKASI PESAN ONLINE DELIVERY BERBASIS ANDROID MENGGUNAKAN LOCATION BASED SERVICE;E-Bisnis;1;1
557;SISTEM PAKAR DIAGNOSA PENYAKIT MATA MENGGUNAKAN METODE CERTAINTY FACTOR BERBASIS WEB;Sistem Pendukung Keputusan;1;1
558;APLIKASI NOTIFIKASI PERINGATAN DINI MAHASISWA UNIVERSITAS DIPA MAKASSAR BERBASIS WEB;Sistem Terdistribusi (Web Service);1;1
559;PERANCANGAN SISTEM ABSENSI DIGITAL MENGGUNAKAN TEKNOLOGI NFC ( NEAR FIELD COMMUNICATION ) BERBASIS ANDROID;Sistem Terdistribusi (Web Service);1;1
560;PENGEMBANGAN APLIKASI SISTEM MONITORING PELAKSANA ANGGARAN PADA BIDANG PEMBINAAN PELAKSANAAN ANGGARAN I ( PPA I) KANWIL DJPb BERBASIS ANDROID;E-Bisnis;1;1
561;PERANCANGAN SISTEM PENDETEKSI SLOT PARKIR TERINTEGRASI DENGAN APLIKASI DESKTOP BERBASIS IOT;Intelligent System and Control/IoT;2;1
562;IMPLEMENTASI ALGORITMA DJIKSTRA UNTUK MENGUKUR JARAK LOKASI WISATA DI KABUPATEN KEPULAUAN SELAYAR BERBASIS ANDROID;Artificial Intelligence;2;1
563;SISTEM PENUNJANG KEPUTUSAN PENILAIAN KARYAWAN PT. PRIMA ABADI MIGAS DENGAN METODE SMART;Sistem Pendukung Keputusan;2;1
564;DYNAMIC MESSAGE REPLY WHATSAPP API MENGGUNAKAN Node JS TERINTEGRASI DENGAN DATABASE My SQL;Sistem Terdistribusi (Web Service);2;1
565;PERANCANGAN SISTEM INFORMASI GEOGRAFIS ARE PENYANDANG DISABILITAS DI KOTA MAKASSAR BERBASIS WEB;Sistem Terdistribusi (Web Service);2;1
566;PENERAPAN ALGORITMA SAW DALAM PERENGKINGAN ANGGOTA PRAMUKA UNTUK DELEGASI KWARTIR RANTING TOMPOBULU PADA JAMBORE CABANG;Sistem Pendukung Keputusan;2;1
567;IMPLEMENTASI E-SERVIS BERBASIS WEB DI GATGET CARE MENGGUNAKAN ALGORITMA BUBBLE SORT;Sistem Terdistribusi (Web Service);2;1
568;PERANCANGAN APLIKASI PENANGANAN KELUHAN MENGGUNAKAN ALGORITMA CASE-BASED REASONING (CBR) PADA PUSKESMAS ANTARA BERBASIS WEB SERVICE;Artificial Intelligence;2;1
569;PERANCANGAN APLIKASI SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN UNIT PERUMAHAN MENGGUNAKAN METODE SIMPLE ADDITIVE WEIGHTING BERBASIS WEB;Sistem Pendukung Keputusan;2;1
570;PERANCANGAN APLIKASI PENGELOLAAN NILAI TUGAS DAN UJIAN SISWA BERBASIS WEB SERVICE MENGGUNAKAN ALGORITMA BOYER-MOORE;Sistem Terdistribusi (Web Service);2;1
571;SISTEM PAKAR DIAGNOSIS PENYAKIT SENDI DAN TULANG DENGAN METODE CASE BASED REASONING DAN CERTAINTY FACTOR BERBASIS WEB;Sistem Pendukung Keputusan;1;1
572;PERANCANGAN & IMPLEMENTASI ALGORITMA ELGAMAL PADA SISTEM PENGAMAN DATA REKAM MEDIS DI PUSKESMAS SA'DAN MALIMBONG;Keamanan Komputer dan Informasi;2;1
573;SISTEM KLASIFIKASI KARAKTER KEPRIBADIAN SISWA SEKOLAH DASAR BERDASARKAN TIPOLOGI HIPPOCRATES GALENUS MENGGUNAKAN METODE NAIVE BAYES;Artificial Intelligence;2;1
574;SISTEM PENANGANAN TUNGGAKAN PEMBAYARAN PENYEWAAN TOKO PADA MALL MTOS DENGAN ALGORITMA CASE BASED REASONING (CBR);Artificial Intelligence;2;1
575;PERANCANGAN APLIKASI PENGANGKATAN KARYAWAN KONTRAK MENJADI KARYAWAN TETAP MENGGUNAKAN METODE PROFILE MATCHING;Sistem Pendukung Keputusan;2;1
576;PERANCANGAN APLIKASI PROMOSI PARIWISATA BERBASIS WEB SERVICE PADA KABUPATEN BIAK NUMFOR;Sistem Terdistribusi (Web Service);2;1
577;PERANCANGAN SISTEM PENDUKUNG KEPUTUSAN PENILAIAN KINERJA PEGAWAI MENGGUNAKAN METODE MULTI ATTRIBUTE UTILITY THEORY PADA PG ARASOE;Sistem Pendukung Keputusan;2;1
